label_num,label,prediction,prob_TS,prob_ST,ABS_VAD
289,"i mean , why would they make me look fat","well , i do n't know , i do n't .",-20.347930908203125,-16.383058547973633,0.08792121212121214
289,"i mean , why would they make me look fat","well , i do n't know , i 'm not .",-20.87192726135254,-16.913223266601562,0.07577121212121214
289,"i mean , why would they make me look fat","well , i do n't know , i do n't know it .",-22.793014526367188,-17.536579132080078,0.10212121212121214
289,"i mean , why would they make me look fat","well , i do n't know , i do n't know , i 'm not .",-29.893047332763672,-47.77727508544922,0.11729621212121215
289,"i mean , why would they make me look fat","well , i do n't know , i do n't know , i 'm not to .",-32.68146896362305,-39.41523361206055,0.11729621212121215
290,what you talking about ? that 's why you never home,yeah .,-4.41348123550415,-21.444643020629883,0.0
290,what you talking about ? that 's why you never home,no .,-4.98802375793457,-21.692058563232422,0.0
290,what you talking about ? that 's why you never home,yes .,-5.343755722045898,-19.33974838256836,0.0
290,what you talking about ? that 's why you never home,okay .,-5.558975696563721,-16.490909576416016,0.010316666666666665
290,what you talking about ? that 's why you never home,what ?,-5.677270889282227,-27.30579948425293,0.0
290,what you talking about ? that 's why you never home,i do n't know .,-6.843542098999023,-25.59915542602539,0.041525
290,what you talking about ? that 's why you never home,i 'm sorry .,-7.319378852844238,-7.252075672149658,0.027475000000000006
290,what you talking about ? that 's why you never home,come on .,-7.432356357574463,-57.339134216308594,0.010750000000000001
290,what you talking about ? that 's why you never home,you do n't know .,-8.433220863342285,-44.417930603027344,0.026350000000000005
290,what you talking about ? that 's why you never home,i do n't .,-8.63508129119873,-83.46597290039062,0.027325
290,what you talking about ? that 's why you never home,do n't know .,-8.694555282592773,-44.0739631652832,0.026350000000000005
290,what you talking about ? that 's why you never home,i can n't know .,-9.332298278808594,-12.258855819702148,0.044325
290,what you talking about ? that 's why you never home,i do n't know ?,-9.578557968139648,-28.26611328125,0.041525
290,what you talking about ? that 's why you never home,you do n't know ?,-9.720664024353027,-12.707802772521973,0.026350000000000005
290,what you talking about ? that 's why you never home,i do n't know it .,-10.032018661499023,-14.342147827148438,0.041525
290,what you talking about ? that 's why you never home,"well , i do n't know .",-10.385258674621582,-20.388635635375977,0.060596212121212134
290,what you talking about ? that 's why you never home,"yeah , i do n't know .",-10.609210968017578,-15.317179679870605,0.041525
290,what you talking about ? that 's why you never home,"no , i do n't know .",-10.645258903503418,-56.457115173339844,0.041525
290,what you talking about ? that 's why you never home,"oh , i do n't know .",-10.655235290527344,-51.253562927246094,0.041525
290,what you talking about ? that 's why you never home,i do n't know you .,-10.9337158203125,-95.98921203613281,0.041525
290,what you talking about ? that 's why you never home,"well , i do n't know it .",-13.590840339660645,-31.93979263305664,0.060596212121212134
290,what you talking about ? that 's why you never home,"i do n't know , i do n't know .",-14.181297302246094,-35.27568435668945,0.08305000000000001
290,what you talking about ? that 's why you never home,"i do n't know , i 'm sorry .",-14.195008277893066,-25.78734588623047,0.06900000000000002
290,what you talking about ? that 's why you never home,"i do n't know , i do n't .",-15.430991172790527,-55.47699737548828,0.06885000000000001
290,what you talking about ? that 's why you never home,"i do n't know , i do n't know ?",-17.02462387084961,-34.20648193359375,0.08305000000000001
290,what you talking about ? that 's why you never home,"i do n't know , i do n't know it .",-17.473737716674805,-7.052454948425293,0.08305000000000001
290,what you talking about ? that 's why you never home,"well , i do n't know , i do n't know .",-17.98464584350586,-8.389800071716309,0.10212121212121214
290,what you talking about ? that 's why you never home,"i do n't know , i do n't know , i do n't know .",-22.24197006225586,-32.34537887573242,0.12457500000000003
290,what you talking about ? that 's why you never home,"i do n't know , i do n't know , i do n't .",-23.274608612060547,-43.78315734863281,0.11037500000000003
290,what you talking about ? that 's why you never home,"i do n't know , i do n't know , i do n't know it .",-25.563581466674805,-28.189699172973633,0.12457500000000003
290,what you talking about ? that 's why you never home,"i do n't know , i do n't know , i do n't know , i 'm sorry .",-30.53856658935547,-24.03411865234375,0.15205000000000005
290,what you talking about ? that 's why you never home,"i do n't know , i do n't know , i do n't know , i 'm sorry . i",-34.293495178222656,-32.8284797668457,0.16722500000000004
291,what do you do ? what,yeah .,-5.371312141418457,-62.51482391357422,0.0
291,what do you do ? what,no .,-5.6193461418151855,-5.94268798828125,0.0
291,what do you do ? what,yes .,-5.797997951507568,-48.06122970581055,0.0
291,what do you do ? what,come on .,-7.109586238861084,-34.746437072753906,0.010750000000000001
291,what do you do ? what,i do n't know .,-7.186914443969727,-16.44502067565918,0.041525
291,what do you do ? what,i 'm sorry .,-7.490396976470947,-53.82411575317383,0.027475000000000006
291,what do you do ? what,what are you ?,-7.758088111877441,-28.49386215209961,0.01055
291,what do you do ? what,i do n't .,-8.745579719543457,-36.18348693847656,0.027325
291,what do you do ? what,i do n't know ?,-8.969676971435547,-21.847625732421875,0.041525
291,what do you do ? what,i can n't know .,-9.107078552246094,-63.04558563232422,0.044325
291,what do you do ? what,i do n't know it .,-10.508828163146973,-47.917808532714844,0.041525
291,what do you do ? what,"oh , i 'm sorry .",-10.717084884643555,-3.7633771896362305,0.027475000000000006
291,what do you do ? what,"oh , i do n't know .",-10.861480712890625,-30.902667999267578,0.041525
291,what do you do ? what,"yeah , i do n't know .",-10.959332466125488,-33.44401931762695,0.041525
291,what do you do ? what,"no , i do n't know .",-10.972169876098633,-13.284265518188477,0.041525
291,what do you do ? what,"well , i do n't know .",-10.980813026428223,-4.170799255371094,0.060596212121212134
291,what do you do ? what,i do n't know you .,-11.344303131103516,-7.959545135498047,0.041525
291,what do you do ? what,i do n't know that .,-11.386564254760742,-6.068299770355225,0.041525
291,what do you do ? what,"i do n't know , boy .",-12.04039478302002,-15.428581237792969,0.053775
291,what do you do ? what,"i do n't know , i know .",-13.98781967163086,-18.325477600097656,0.0709
291,what do you do ? what,"i do n't know , i 'm sorry .",-14.18295955657959,-26.64208221435547,0.06900000000000002
291,what do you do ? what,"i do n't know , i do n't know .",-14.357707023620605,-29.207040786743164,0.08305000000000001
291,what do you do ? what,"i do n't know , i do n't .",-15.444526672363281,-31.14109230041504,0.06885000000000001
291,what do you do ? what,"i do n't know , i do n't know ?",-16.29093360900879,-35.513397216796875,0.08305000000000001
291,what do you do ? what,"i do n't know , i do n't know it .",-17.769208908081055,-22.299823760986328,0.08305000000000001
291,what do you do ? what,"well , i do n't know , i do n't know .",-18.38029670715332,-30.659820556640625,0.10212121212121214
291,what do you do ? what,"i do n't know , i do n't know , i do n't know .",-22.185871124267578,-11.564821243286133,0.12457500000000003
291,what do you do ? what,"i do n't know , i do n't know , i do n't .",-23.109844207763672,-23.984649658203125,0.11037500000000003
291,what do you do ? what,"i do n't know , i do n't know , i do n't know ?",-24.165828704833984,-20.71082878112793,0.12457500000000003
291,what do you do ? what,"well , i do n't know , i do n't know , i do n't know .",-26.299421310424805,-39.018314361572266,0.14364621212121215
291,what do you do ? what,"well , i do n't know , i do n't know , i do n't know , i do n't",-32.13079071044922,-46.94990921020508,0.17097121212121216
291,what do you do ? what,"well , i do n't know , i do n't know , i do n't know , i 'm a",-33.47980499267578,-23.49332046508789,0.15882121212121217
292,"so what , you do n't have to be a jock or anything to do it",yeah .,-4.557182788848877,-7.7228169441223145,0.0
292,"so what , you do n't have to be a jock or anything to do it",no .,-4.9570393562316895,-15.524856567382812,0.0
292,"so what , you do n't have to be a jock or anything to do it",yes .,-5.310044288635254,-10.104665756225586,0.0
292,"so what , you do n't have to be a jock or anything to do it",okay .,-5.6605706214904785,-8.473085403442383,0.010316666666666665
292,"so what , you do n't have to be a jock or anything to do it",what ?,-5.857477188110352,-34.92835998535156,0.0
292,"so what , you do n't have to be a jock or anything to do it",i do n't know .,-7.3139238357543945,-31.47036361694336,0.041525
292,"so what , you do n't have to be a jock or anything to do it",come on .,-7.326364517211914,-3.65039324760437,0.010750000000000001
292,"so what , you do n't have to be a jock or anything to do it",i 'm sorry .,-7.557976245880127,-7.260510444641113,0.027475000000000006
292,"so what , you do n't have to be a jock or anything to do it",what are you ?,-8.155741691589355,-26.701679229736328,0.01055
292,"so what , you do n't have to be a jock or anything to do it",i do n't know ?,-9.228248596191406,-11.249689102172852,0.041525
292,"so what , you do n't have to be a jock or anything to do it",i can n't know .,-9.30859375,-3.6946780681610107,0.044325
292,"so what , you do n't have to be a jock or anything to do it",i do n't know it .,-9.881332397460938,-27.88905143737793,0.041525
292,"so what , you do n't have to be a jock or anything to do it","well , i 'm sorry .",-10.620750427246094,-45.67144775390625,0.046546212121212134
292,"so what , you do n't have to be a jock or anything to do it","well , i do n't know .",-10.931565284729004,-24.95770263671875,0.060596212121212134
292,"so what , you do n't have to be a jock or anything to do it","oh , i do n't know .",-11.019153594970703,-19.50220489501953,0.041525
292,"so what , you do n't have to be a jock or anything to do it","no , i do n't know .",-11.03027057647705,-30.185409545898438,0.041525
292,"so what , you do n't have to be a jock or anything to do it","yeah , i do n't know .",-11.187840461730957,-3.65039324760437,0.041525
292,"so what , you do n't have to be a jock or anything to do it","well , i do n't know it .",-13.464729309082031,-15.333719253540039,0.060596212121212134
292,"so what , you do n't have to be a jock or anything to do it","oh , i do n't know it .",-13.590710639953613,-20.690635681152344,0.041525
292,"so what , you do n't have to be a jock or anything to do it","no , i do n't know it .",-13.610929489135742,-26.50295639038086,0.041525
292,"so what , you do n't have to be a jock or anything to do it","yeah , i do n't know it .",-13.773477554321289,-17.101707458496094,0.041525
292,"so what , you do n't have to be a jock or anything to do it",i do n't know i do n't know .,-14.294745445251465,-20.263690948486328,0.08305000000000001
292,"so what , you do n't have to be a jock or anything to do it","i do n't know , i do n't know .",-15.104461669921875,-34.30810546875,0.08305000000000001
292,"so what , you do n't have to be a jock or anything to do it","i do n't know , i do n't .",-16.090993881225586,-14.170238494873047,0.06885000000000001
292,"so what , you do n't have to be a jock or anything to do it",i do n't know i do n't know it .,-16.852724075317383,-22.47696304321289,0.08305000000000001
292,"so what , you do n't have to be a jock or anything to do it","i do n't know , i do n't know ?",-17.11217498779297,-3.668867588043213,0.08305000000000001
292,"so what , you do n't have to be a jock or anything to do it","i do n't know , i do n't know it .",-17.684534072875977,-11.31479263305664,0.08305000000000001
292,"so what , you do n't have to be a jock or anything to do it","i do n't know , i do n't know , it 's not .",-25.13003158569336,-33.19232177734375,0.08305000000000001
292,"so what , you do n't have to be a jock or anything to do it","i do n't know , i do n't know , i 'm not .",-25.350357055664062,-22.53817367553711,0.09822500000000002
292,"so what , you do n't have to be a jock or anything to do it","i do n't know , i do n't know , it 's a little .",-27.522544860839844,-28.13159942626953,0.09450000000000001
292,"so what , you do n't have to be a jock or anything to do it","i do n't know , i do n't know , i 'm not to me .",-29.03395652770996,-84.45281982421875,0.09822500000000002
292,"so what , you do n't have to be a jock or anything to do it","i do n't know , i do n't know , i 'm not to be a little .",-35.02122497558594,-53.01393127441406,0.12022500000000003
293,you get him ? no,yeah .,-4.054939270019531,-8.196950912475586,0.0
293,you get him ? no,no .,-4.589175701141357,-32.02558135986328,0.0
293,you get him ? no,yes .,-4.97756290435791,-42.22779083251953,0.0
293,you get him ? no,okay .,-5.513588905334473,-24.136940002441406,0.010316666666666665
293,you get him ? no,what ?,-5.520761013031006,-16.676973342895508,0.0
293,you get him ? no,i do n't know .,-6.322932720184326,-6.489010810852051,0.041525
293,you get him ? no,come on .,-6.6985063552856445,-72.10985565185547,0.010750000000000001
293,you get him ? no,i 'm sorry .,-6.887457370758057,-38.281654357910156,0.027475000000000006
293,you get him ? no,i know .,-7.29604434967041,-17.567611694335938,0.029375000000000005
293,you get him ? no,i do n't .,-7.553926467895508,-5.3761444091796875,0.027325
293,you get him ? no,i 'm gonna .,-8.365052223205566,-35.31040954589844,0.015175000000000003
293,you get him ? no,i 'm not .,-8.572447776794434,-15.911552429199219,0.015175000000000003
293,you get him ? no,you do n't know .,-8.650251388549805,-13.971248626708984,0.026350000000000005
293,you get him ? no,i can n't .,-8.670199394226074,-38.3209114074707,0.030125000000000002
293,you get him ? no,i do n't know ?,-9.22488021850586,-34.485504150390625,0.041525
293,you get him ? no,i can n't know .,-9.25543212890625,-13.98975658416748,0.044325
293,you get him ? no,i do n't you .,-9.877933502197266,-7.810885429382324,0.027325
293,you get him ? no,i do n't know it .,-10.0049409866333,-22.169971466064453,0.041525
293,you get him ? no,"well , i do n't know .",-10.363183975219727,-45.351280212402344,0.060596212121212134
293,you get him ? no,"oh , i do n't know .",-10.41496753692627,-6.515698432922363,0.041525
293,you get him ? no,"yeah , i do n't know .",-10.478477478027344,-24.828571319580078,0.041525
293,you get him ? no,"no , i do n't know .",-10.51197338104248,-32.29098129272461,0.041525
293,you get him ? no,i do n't know you .,-11.036014556884766,-45.59209442138672,0.041525
293,you get him ? no,"oh , i do n't .",-11.240431785583496,-9.449713706970215,0.027325
293,you get him ? no,"i do n't know , i do n't know .",-14.433221817016602,-11.88253402709961,0.08305000000000001
293,you get him ? no,i do n't know . i do n't know .,-14.694001197814941,-7.239064693450928,0.08305000000000001
293,you get him ? no,"i do n't know , i do n't .",-15.097740173339844,-15.997604370117188,0.06885000000000001
293,you get him ? no,i do n't know . i do n't .,-15.255167007446289,-32.99858856201172,0.06885000000000001
293,you get him ? no,"i do n't know , i 'm not .",-16.05046272277832,-31.029937744140625,0.05670000000000001
293,you get him ? no,"i do n't know , i do n't know ?",-17.40082359313965,-6.922365188598633,0.08305000000000001
293,you get him ? no,"i do n't know , i do n't know . i 'm not .",-24.75476837158203,-25.28807830810547,0.09822500000000002
293,you get him ? no,"i do n't know , i do n't know , i 'm not .",-24.803606033325195,-39.4969482421875,0.09822500000000002
294,what 's this,yeah .,-4.486301422119141,-53.05023193359375,0.0
294,what 's this,no .,-4.8950300216674805,-5.343447685241699,0.0
294,what 's this,yes .,-5.148716449737549,-51.119964599609375,0.0
294,what 's this,okay .,-5.746983051300049,-41.96489715576172,0.010316666666666665
294,what 's this,come on .,-6.486812114715576,-23.36600112915039,0.010750000000000001
294,what 's this,i do n't know .,-6.618226051330566,-74.45542907714844,0.041525
294,what 's this,i 'm sorry .,-7.093014717102051,-9.462947845458984,0.027475000000000006
294,what 's this,i know .,-7.154645919799805,-31.164955139160156,0.029375000000000005
294,what 's this,i do n't .,-8.166680335998535,-41.091468811035156,0.027325
294,what 's this,do n't know .,-8.379326820373535,-15.435611724853516,0.026350000000000005
294,what 's this,i can n't .,-8.807452201843262,-26.19662857055664,0.030125000000000002
294,what 's this,i can n't know .,-8.979215621948242,-9.610589981079102,0.044325
294,what 's this,i do n't know ?,-9.654153823852539,-29.937931060791016,0.041525
294,what 's this,i do n't know it .,-10.317217826843262,-13.191659927368164,0.041525
294,what 's this,"oh , i 'm sorry .",-10.328986167907715,-34.79441833496094,0.027475000000000006
294,what 's this,"oh , i do n't know .",-10.337669372558594,-7.049206733703613,0.041525
294,what 's this,"yeah , i 'm sorry .",-10.451750755310059,-23.950786590576172,0.027475000000000006
294,what 's this,"well , i do n't know .",-10.45427131652832,-13.216272354125977,0.060596212121212134
294,what 's this,"yeah , i do n't know .",-10.54599380493164,-20.626047134399414,0.041525
294,what 's this,"no , i do n't know .",-10.778984069824219,-9.106757164001465,0.041525
294,what 's this,i do n't know you .,-11.2429780960083,-10.189906120300293,0.041525
294,what 's this,"oh , i do n't .",-11.432984352111816,-57.76264953613281,0.027325
294,what 's this,"yeah , i do n't .",-11.582101821899414,-47.275352478027344,0.027325
294,what 's this,"i do n't know , it 's a .",-16.733444213867188,-26.868473052978516,0.041525
294,what 's this,"i do n't know , it 's a little .",-18.08411407470703,-33.95942687988281,0.05297500000000001
294,what 's this,"well , i do n't know , i 'm sorry .",-18.704416275024414,-76.94392395019531,0.08807121212121213
294,what 's this,"oh , i do n't know , i 'm sorry .",-18.708946228027344,-20.984039306640625,0.06900000000000002
294,what 's this,"well , i do n't know , i do n't know .",-18.848482131958008,-32.31377410888672,0.10212121212121214
294,what 's this,"oh , i do n't know , i do n't know .",-18.87079620361328,-14.269294738769531,0.08305000000000001
294,what 's this,"oh , i do n't know , i do n't .",-19.55157470703125,-4.170918941497803,0.06885000000000001
294,what 's this,"well , i do n't know , i do n't .",-19.565067291259766,-27.497325897216797,0.08792121212121214
294,what 's this,"well , i do n't know , i do n't know . i 'm sorry .",-27.707378387451172,-5.475448131561279,0.12959621212121214
295,what 'd that guy want,yeah .,-4.273478031158447,-5.219393730163574,0.0
295,what 'd that guy want,no .,-4.933073043823242,-5.047754764556885,0.0
295,what 'd that guy want,yes .,-4.9768829345703125,-8.073822975158691,0.0
295,what 'd that guy want,okay .,-5.698420524597168,-24.726932525634766,0.010316666666666665
295,what 'd that guy want,come on .,-6.865601062774658,-27.304880142211914,0.010750000000000001
295,what 'd that guy want,i do n't know .,-7.216317653656006,-21.855749130249023,0.041525
295,what 'd that guy want,i 'm sorry .,-7.4075446128845215,-22.41031265258789,0.027475000000000006
295,what 'd that guy want,i do n't .,-8.735007286071777,-56.68288040161133,0.027325
295,what 'd that guy want,i can n't know .,-9.601140022277832,-15.343192100524902,0.044325
295,what 'd that guy want,i do n't know ?,-9.801648139953613,-20.99673080444336,0.041525
295,what 'd that guy want,i do n't know it .,-10.208066940307617,-20.689369201660156,0.041525
295,what 'd that guy want,"yeah , i 'm sorry .",-10.452044486999512,-59.08150100708008,0.027475000000000006
295,what 'd that guy want,"oh , i 'm sorry .",-10.459135055541992,-55.896549224853516,0.027475000000000006
295,what 'd that guy want,"oh , i do n't know .",-10.844100952148438,-19.963871002197266,0.041525
295,what 'd that guy want,"well , i do n't know .",-10.84957218170166,-18.773799896240234,0.060596212121212134
295,what 'd that guy want,"yeah , i do n't know .",-10.932673454284668,-47.912452697753906,0.041525
295,what 'd that guy want,"no , i do n't know .",-11.13047981262207,-3.867298126220703,0.041525
295,what 'd that guy want,i do n't know you .,-11.311217308044434,-17.11688232421875,0.041525
295,what 'd that guy want,"well , i do n't know it .",-13.816215515136719,-11.144487380981445,0.060596212121212134
295,what 'd that guy want,"oh , i do n't know it .",-13.858590126037598,-97.93984985351562,0.041525
295,what 'd that guy want,"yeah , i do n't know it .",-13.967348098754883,-31.800983428955078,0.041525
295,what 'd that guy want,"well , i do n't know , i 'm sorry .",-18.885873794555664,-14.42238998413086,0.08807121212121213
295,what 'd that guy want,"oh , i do n't know , i 'm sorry .",-18.98833656311035,-22.22879981994629,0.06900000000000002
295,what 'd that guy want,"well , i do n't know , i do n't know .",-19.3225154876709,-19.357467651367188,0.10212121212121214
295,what 'd that guy want,"well , i do n't know , i do n't .",-20.197132110595703,-24.351518630981445,0.08792121212121214
295,what 'd that guy want,"well , i do n't know , i 'm not .",-20.87700080871582,-39.91551208496094,0.07577121212121214
295,what 'd that guy want,"oh , i do n't know , i 'm not .",-20.977970123291016,-55.3480339050293,0.05670000000000001
295,what 'd that guy want,"well , i do n't know , i do n't know ?",-22.034910202026367,-47.930519104003906,0.10212121212121214
295,what 'd that guy want,"well , i do n't know , i do n't know it .",-22.353713989257812,-33.852542877197266,0.10212121212121214
295,what 'd that guy want,"well , i do n't know , i do n't know , i 'm sorry .",-27.868988037109375,-91.83296966552734,0.12959621212121214
295,what 'd that guy want,"well , i do n't know , i do n't know , i 'm not .",-29.83567237854004,-24.4771785736084,0.11729621212121215
295,what 'd that guy want,"well , i do n't know , i do n't know , i 'm sorry . i 'm not to",-38.71868133544922,-22.53826141357422,0.14477121212121216
296,"ready , bailey",yeah .,-3.9670231342315674,-10.046348571777344,0.0
296,"ready , bailey",no .,-4.624589920043945,-27.194660186767578,0.0
296,"ready , bailey",yes .,-4.90161657333374,-12.717497825622559,0.0
296,"ready , bailey",okay .,-5.601353168487549,-23.143722534179688,0.010316666666666665
296,"ready , bailey",what ?,-5.708989143371582,-13.739042282104492,0.0
296,"ready , bailey",come on .,-6.9107489585876465,-35.282161712646484,0.010750000000000001
296,"ready , bailey",i 'm sorry .,-7.451923370361328,-30.104312896728516,0.027475000000000006
296,"ready , bailey",i do n't know .,-7.529708385467529,-7.355292320251465,0.041525
296,"ready , bailey","oh , no .",-8.18118667602539,-20.343185424804688,0.0
296,"ready , bailey","no , no .",-8.20050048828125,-15.235574722290039,0.0
296,"ready , bailey",i do n't .,-8.819828033447266,-22.648963928222656,0.027325
296,"ready , bailey",i can n't .,-9.325841903686523,-27.51097297668457,0.030125000000000002
296,"ready , bailey",i can n't know .,-9.81655502319336,-27.84075927734375,0.044325
296,"ready , bailey",i do n't know ?,-10.021092414855957,-6.49433708190918,0.041525
296,"ready , bailey","yeah , i 'm sorry .",-10.510552406311035,-6.404444694519043,0.027475000000000006
296,"ready , bailey","yeah , i do n't know .",-11.12948989868164,-63.05845642089844,0.041525
296,"ready , bailey","oh , i do n't know .",-11.302446365356445,-6.111469745635986,0.041525
296,"ready , bailey","well , i do n't know .",-11.428958892822266,-54.855369567871094,0.060596212121212134
296,"ready , bailey","no , i do n't know .",-11.485167503356934,-27.344619750976562,0.041525
296,"ready , bailey","yeah , i do n't .",-11.875423431396484,-38.4135856628418,0.027325
296,"ready , bailey","oh , i do n't .",-12.12796688079834,-41.95829391479492,0.027325
296,"ready , bailey","yeah , i 'm gonna .",-12.231266021728516,-16.92438316345215,0.015175000000000003
296,"ready , bailey","no , i do n't .",-12.294251441955566,-6.83060359954834,0.027325
296,"ready , bailey","well , i do n't .",-12.405155181884766,-15.041711807250977,0.04639621212121213
296,"ready , bailey","i do n't know , i 'm gonna .",-17.43891143798828,-34.878116607666016,0.05670000000000001
296,"ready , bailey","i do n't know , i 'm not .",-17.87922477722168,-47.78173065185547,0.05670000000000001
296,"ready , bailey","well , i do n't know , i do n't know .",-20.559829711914062,-61.825435638427734,0.10212121212121214
296,"ready , bailey","well , i do n't know , i do n't .",-21.012727737426758,-34.13733673095703,0.08792121212121214
296,"ready , bailey","yeah , i do n't know , i 'm not .",-22.011585235595703,-34.54497146606445,0.05670000000000001
296,"ready , bailey","well , i do n't know , i 'm not .",-22.046045303344727,-32.151336669921875,0.07577121212121214
296,"ready , bailey","well , i do n't know , i do n't know ?",-23.13819694519043,-46.04335021972656,0.10212121212121214
296,"ready , bailey","well , i do n't know , i do n't know , i 'm a little .",-33.86769104003906,-7.445253372192383,0.12874621212121215
297,"andy : dad , how could you do this",yeah .,-4.354194164276123,-16.446823120117188,0.0
297,"andy : dad , how could you do this",no .,-4.895709991455078,-14.353233337402344,0.0
297,"andy : dad , how could you do this",yes .,-4.9165472984313965,-8.99583625793457,0.0
297,"andy : dad , how could you do this",okay .,-5.598285675048828,-27.641401290893555,0.010316666666666665
297,"andy : dad , how could you do this",come on .,-6.8748297691345215,-19.24124526977539,0.010750000000000001
297,"andy : dad , how could you do this",i do n't know .,-7.094151496887207,-41.05915069580078,0.041525
297,"andy : dad , how could you do this",i 'm sorry .,-7.348179817199707,-14.682433128356934,0.027475000000000006
297,"andy : dad , how could you do this",i do n't .,-8.660621643066406,-12.176778793334961,0.027325
297,"andy : dad , how could you do this",i can n't know .,-9.381650924682617,-6.663427352905273,0.044325
297,"andy : dad , how could you do this",i do n't know ?,-9.623135566711426,-21.95361328125,0.041525
297,"andy : dad , how could you do this","yeah , i 'm sorry .",-10.062088966369629,-5.734567642211914,0.027475000000000006
297,"andy : dad , how could you do this","oh , i 'm sorry .",-10.329476356506348,-20.255046844482422,0.027475000000000006
297,"andy : dad , how could you do this",i do n't know it .,-10.411702156066895,-98.98685455322266,0.041525
297,"andy : dad , how could you do this","yeah , i do n't know .",-10.413198471069336,-54.24314880371094,0.041525
297,"andy : dad , how could you do this","no , i do n't know .",-10.577162742614746,-11.819173812866211,0.041525
297,"andy : dad , how could you do this","oh , i do n't know .",-10.59940242767334,-22.743606567382812,0.041525
297,"andy : dad , how could you do this","well , i do n't know .",-10.643000602722168,-19.042171478271484,0.060596212121212134
297,"andy : dad , how could you do this",i do n't know you .,-11.059316635131836,-15.988033294677734,0.041525
297,"andy : dad , how could you do this","yeah , i do n't .",-11.573787689208984,-30.202638626098633,0.027325
297,"andy : dad , how could you do this","i do n't know , i 'm sorry .",-14.169709205627441,-22.707792282104492,0.06900000000000002
297,"andy : dad , how could you do this","i do n't know , i do n't know .",-14.439977645874023,-15.724174499511719,0.08305000000000001
297,"andy : dad , how could you do this","i do n't know , i do n't .",-15.451340675354004,-62.9108772277832,0.06885000000000001
297,"andy : dad , how could you do this","i do n't know , i do n't know ?",-17.11640739440918,-6.126984596252441,0.08305000000000001
297,"andy : dad , how could you do this","i do n't know , i do n't know it .",-17.83188819885254,-7.599523544311523,0.08305000000000001
297,"andy : dad , how could you do this","well , i do n't know , i do n't know .",-18.253101348876953,-21.13601303100586,0.10212121212121214
297,"andy : dad , how could you do this","yeah , i do n't know , i do n't know .",-18.302644729614258,-13.42013931274414,0.08305000000000001
297,"andy : dad , how could you do this","i do n't know , i do n't know you .",-18.657560348510742,-31.19218635559082,0.08305000000000001
297,"andy : dad , how could you do this","well , i do n't know , i do n't know , i 'm sorry .",-26.08493995666504,-8.83523941040039,0.12959621212121214
297,"andy : dad , how could you do this","well , i do n't know , i do n't know , i do n't know .",-26.401870727539062,-18.062955856323242,0.14364621212121215
297,"andy : dad , how could you do this","yeah , i do n't know , i do n't know , i do n't know .",-26.562110900878906,-26.20201873779297,0.12457500000000003
297,"andy : dad , how could you do this","well , i do n't know , i do n't know , i do n't .",-27.20816993713379,-28.254783630371094,0.12944621212121216
297,"andy : dad , how could you do this","yeah , i do n't know , i do n't know , i do n't .",-27.342039108276367,-27.951881408691406,0.11037500000000003
298,thomas,yeah .,-3.7836084365844727,-46.758785247802734,0.0
298,thomas,no .,-4.6284379959106445,-15.722972869873047,0.0
298,thomas,yes .,-4.882424354553223,-37.38752365112305,0.0
298,thomas,what ?,-5.661130428314209,-22.218276977539062,0.0
298,thomas,okay .,-5.705063819885254,-19.594100952148438,0.010316666666666665
298,thomas,come on .,-7.260395526885986,-16.7557430267334,0.010750000000000001
298,thomas,i do n't know .,-7.273540019989014,-25.997573852539062,0.041525
298,thomas,i 'm sorry .,-7.604436874389648,-40.0317268371582,0.027475000000000006
298,thomas,"oh , no .",-8.41878604888916,-12.088228225708008,0.0
298,thomas,i do n't .,-8.646262168884277,-26.017070770263672,0.027325
298,thomas,i can n't .,-9.08659553527832,-49.00581741333008,0.030125000000000002
298,thomas,i can n't know .,-9.524250030517578,-26.25802993774414,0.044325
298,thomas,i do n't know ?,-9.818575859069824,-41.17225646972656,0.041525
298,thomas,"yeah , i 'm sorry .",-10.71866512298584,-5.095857620239258,0.027475000000000006
298,thomas,"yeah , i do n't know .",-10.86825180053711,-42.05851364135742,0.041525
298,thomas,i do n't know it .,-10.972043991088867,-8.807870864868164,0.041525
298,thomas,"oh , i do n't know .",-11.239654541015625,-46.622676849365234,0.041525
298,thomas,"well , i do n't know .",-11.298661231994629,-44.514984130859375,0.060596212121212134
298,thomas,"no , i do n't know .",-11.389801025390625,-16.281301498413086,0.041525
298,thomas,"yeah , i do n't .",-11.734822273254395,-15.476038932800293,0.027325
298,thomas,"yeah , i can n't .",-12.149307250976562,-27.79083251953125,0.030125000000000002
298,thomas,"oh , i do n't .",-12.172414779663086,-12.077494621276855,0.027325
298,thomas,i do n't know you .,-12.22939395904541,-13.859786033630371,0.041525
298,thomas,"no , i do n't .",-12.311307907104492,-39.695072174072266,0.027325
298,thomas,"yeah , i can n't know .",-13.025829315185547,-26.322261810302734,0.044325
298,thomas,"i do n't know , it 's not .",-17.64298439025879,-75.4805908203125,0.041525
298,thomas,"i do n't know , it 's a lot .",-19.602771759033203,-12.067665100097656,0.0505060650887574
298,thomas,"yeah , i do n't know , i 'm sorry .",-20.19144630432129,-23.020591735839844,0.06900000000000002
298,thomas,"yeah , i do n't know , i do n't know .",-20.419221878051758,-57.76939392089844,0.08305000000000001
298,thomas,"well , i do n't know , i do n't know .",-20.522829055786133,-25.349327087402344,0.10212121212121214
